Region,Scenario,Quantity,FuelType,Unit,2017,2018,2025,2030,2035,2040
Developing,CPS,CO2 Emissions,Natural gas,MtCO2/y,,,2050.95,2411.1,2782.95,3114.08
Developing,CPS,CO2 Emissions,Industry,MtCO2/y,,,5225.95,5556.23,5885.51,6213.28
Developing,CPS,CO2 Emissions,Transport,MtCO2/y,,,4066.39,4664.23,5195.56,5693.32
Developing,CPS,CO2 Emissions,Buildings,MtCO2/y,,,1768.6,1886.78,1996.81,2071.74
Developing,CPS,Indicators,Population (million),million,,,6790.529,7138.147,7463.311,7765.653
Developing,CPS,Indicators,Share of World population,Percent,,,0.833,0.838,0.842,0.847
Developing,CPS,Indicators,"GDP ($2018 billion, PPP)","$2018 billion, PPP",,,105112.59,131358.18,160270.72,190968.2
Developing,CPS,Indicators,Share of World GDP,Percent,,,0.607,0.638,0.664,0.683
Developing,CPS,Indicators,"GDP per capita ($2018, PPP)","$2018, PPP",,,15479.293,18402.28,21474.48,24591.388
Developing,CPS,Indicators,"GDP ($2018 billion, MER)","$2018 billion, MER",,,44122.804,54597.387,65970.743,77899.27
Developing,CPS,Indicators,"TPED/GDP (toe per $1000, PPP)","toe per $1000, PPP",,,0.094,0.083,0.074,0.068
Developing,CPS,Indicators,"TFC/GDP (toe per $1000, PPP)","toe per $1000, PPP",,,0.064,0.057,0.051,0.046
Developing,CPS,Indicators,TPED per capita (toe),toe,,,1.45,1.525,1.596,1.666
Advanced,CPS,Electricity generation,Total generation,TWh/y,,,11954.77,12399.59,12865.11,13372.41
Advanced,CPS,Electricity generation,Coal,TWh/y,,,2462.48,2351.23,2195.4,2103.2
Advanced,CPS,Electricity generation,Oil,TWh/y,,,116.23,87.67,67.86,49.02
Advanced,CPS,Electricity generation,Natural gas,TWh/y,,,3314,3392.48,3615.66,3794.43
Advanced,CPS,Electricity generation,Nuclear,TWh/y,,,1898.34,1867.27,1766.93,1718.29
Advanced,CPS,Electricity generation,Renewables,TWh/y,,,4135.7,4672.92,5191.25,5679.45
Advanced,CPS,Electricity generation,Hydro,TWh/y,,,1605.3,1658.78,1704.11,1745.52
Advanced,CPS,Electricity generation,Bioenergy,TWh/y,,,468.03,504.08,537.56,567.52
Advanced,CPS,Electricity generation,Wind,TWh/y,,,1286.19,1548.94,1811.5,2029.4
Advanced,CPS,Electricity generation,Geothermal,TWh/y,,,70.05,82.98,98.01,111.83
Advanced,CPS,Electricity generation,Solar PV,TWh/y,,,692.41,853.96,1000.73,1161.04
Advanced,CPS,Electricity generation,CSP,TWh/y,,,11.99,17.26,24.88,38.46
Advanced,CPS,Electricity generation,Marine,TWh/y,,,1.74,6.92,14.46,25.68
Advanced,CPS,Capacity,Total capacity,GW,,,3636,3869,4084,4291
Advanced,CPS,Capacity,Coal,GW,,,501,466,428,412
Advanced,CPS,Capacity,Oil,GW,,,106,84,69,56
Advanced,CPS,Capacity,Natural gas,GW,,,1070,1160,1259,1329
Advanced,CPS,Capacity,Nuclear,GW,,,275,253,234,228
Advanced,CPS,Capacity,Renewables,GW,,,1655,1856,2023,2171
Advanced,CPS,Capacity,Hydro,GW,,,524,536,546,555
Advanced,CPS,Capacity,Bioenergy,GW,,,97,103,108,113
Advanced,CPS,Capacity,Wind,GW,,,474,547,605,643
Advanced,CPS,Capacity,Geothermal,GW,,,11,12,14,16
Advanced,CPS,Capacity,Solar PV,GW,,,543,648,735,822
Advanced,CPS,Capacity,CSP,GW,,,5,6,8,11
Advanced,CPS,Capacity,Marine,GW,,,1,3,6,10
Advanced,CPS,CO2 Emissions,Total CO2,MtCO2/y,,,11075.7,10798.16,10544.71,10399.16
Advanced,CPS,CO2 Emissions,Coal,MtCO2/y,,,2873.68,2710.8,2496.49,2359.95
Advanced,CPS,CO2 Emissions,Oil,MtCO2/y,,,4586.88,4394.35,4219.68,4104.79
Advanced,CPS,CO2 Emissions,Natural gas,MtCO2/y,,,3615.14,3693.01,3828.53,3934.42
Advanced,CPS,CO2 Emissions,Power sector,MtCO2/y,,,3747.99,3587.8,3446.12,3364.88
Advanced,CPS,CO2 Emissions,Coal,MtCO2/y,,,2334.48,2194.59,2003.48,1885.34
Advanced,CPS,CO2 Emissions,Oil,MtCO2/y,,,85.99,64.47,50.84,38.77
Advanced,CPS,CO2 Emissions,Natural gas,MtCO2/y,,,1327.52,1328.75,1391.81,1440.77
Advanced,CPS,CO2 Emissions,Final consumption,MtCO2/y,,,6487.58,6344.41,6199.72,6103.06
Advanced,CPS,CO2 Emissions,Coal,MtCO2/y,,,434.78,412.64,391.22,374.27
Advanced,CPS,CO2 Emissions,Oil,MtCO2/y,,,4206.36,4039.96,3878.52,3767.82
Advanced,CPS,CO2 Emissions,Transport,MtCO2/y,,,3436.97,3323.1,3216.63,3154.43
Advanced,CPS,CO2 Emissions,Natural gas,MtCO2/y,,,1846.43,1891.81,1929.99,1960.98
Advanced,CPS,CO2 Emissions,Industry,MtCO2/y,,,1402.08,1390.41,1372.29,1359.5
Advanced,CPS,CO2 Emissions,Transport,MtCO2/y,,,3508.44,3406.07,3314.14,3263.41
Advanced,CPS,CO2 Emissions,Buildings,MtCO2/y,,,1410.25,1382.83,1350.81,1320.95
Advanced,CPS,Indicators,Population (million),million,,,1365.053,1382.15,1396.804,1406.799
Advanced,CPS,Indicators,Share of World population,Percent,,,0.167,0.162,0.158,0.153
Advanced,CPS,Indicators,"GDP ($2018 billion, PPP)","$2018 billion, PPP",,,68170.092,74483.269,81193.291,88482.367
Advanced,CPS,Indicators,Share of World GDP,Percent,,,0.393,0.362,0.336,0.317
Advanced,CPS,Indicators,"GDP per capita ($2018, PPP)","$2018, PPP",,,49939.517,53889.433,58127.885,62896.226
Advanced,CPS,Indicators,"GDP ($2018 billion, MER)","$2018 billion, MER",,,59765.211,65148.041,70903.666,77198.2
Advanced,CPS,Indicators,"TPED/GDP (toe per $1000, PPP)","toe per $1000, PPP",,,0.081,0.074,0.068,0.063
Advanced,CPS,Indicators,"TFC/GDP (toe per $1000, PPP)","toe per $1000, PPP",,,0.058,0.053,0.049,0.045
Advanced,CPS,Indicators,TPED per capita (toe),toe,,,4.048,3.994,3.953,3.945
World,SDS,Electricity generation,Total generation,TWh/y,,,29570.54,31800.34,35070.91,38713.06
World,SDS,Electricity generation,Coal,TWh/y,,,7802.94,5503.88,3743.75,2428.15
World,SDS,Electricity generation,Oil,TWh/y,,,532.35,354.67,246.6,197.22
World,SDS,Electricity generation,Natural gas,TWh/y,,,7147.68,7042.75,6604.87,5584.16
World,SDS,Electricity generation,Nuclear,TWh/y,,,2951.98,3434.7,3930.3,4408.84
World,SDS,Electricity generation,Renewables,TWh/y,,,11105.55,15434.29,20515.35,26064.66
World,SDS,Electricity generation,Hydro,TWh/y,,,4977.22,5684.62,6325.98,6933.57
World,SDS,Electricity generation,Bioenergy,TWh/y,,,1031.86,1335.26,1729.34,2196.44
World,SDS,Electricity generation,Wind,TWh/y,,,2787.67,4452.58,6360.92,8294.6
World,SDS,Electricity generation,Geothermal,TWh/y,,,160.96,282.38,418.45,551.92
World,SDS,Electricity generation,Solar PV,TWh/y,,,2097.54,3512.56,5246.41,7208.1
World,SDS,Electricity generation,CSP,TWh/y,,,47.18,153.31,398.66,804.94
World,SDS,Electricity generation,Marine,TWh/y,,,3.12,13.56,35.6,75.09
World,SDS,Capacity,Total capacity,GW,,,9288,11042,13168,15478
World,SDS,Capacity,Coal,GW,,,1938,1644,1374,1153
World,SDS,Capacity,Oil,GW,,,344,294,269,240
World,SDS,Capacity,Natural gas,GW,,,1998,2084,2207,2304
World,SDS,Capacity,Nuclear,GW,,,425,482,540,601
World,SDS,Capacity,Renewables,GW,,,4502,6359,8443,10626
World,SDS,Capacity,Hydro,GW,,,1520,1728,1917,2090
World,SDS,Capacity,Bioenergy,GW,,,216,272,343,425
World,SDS,Capacity,Wind,GW,,,1135,1721,2342,2930
World,SDS,Capacity,Geothermal,GW,,,25,43,63,82
World,SDS,Capacity,Solar PV,GW,,,1587,2537,3633,4815
World,SDS,Capacity,CSP,GW,,,18,52,130,254
World,SDS,Capacity,Marine,GW,,,1,6,15,30
World,SDS,CO2 Emissions,Total CO2,MtCO2/y,,,29775.16,25181.47,20219.14,15795.68
World,SDS,CO2 Emissions,Coal,MtCO2/y,,,11500.13,8281.44,5501.65,3423.81
World,SDS,CO2 Emissions,Oil,MtCO2/y,,,10624.64,9436.3,7807.54,6433.15
World,SDS,CO2 Emissions,Natural gas,MtCO2/y,,,7650.39,7464.27,6938.91,6032.28
World,SDS,CO2 Emissions,Power sector,MtCO2/y,,,11275.31,8459.66,5961.99,3780.17
World,SDS,CO2 Emissions,Coal,MtCO2/y,,,7570.09,5126.19,3077.87,1551.59
World,SDS,CO2 Emissions,Oil,MtCO2/y,,,469.29,324.89,237.39,199.54
World,SDS,CO2 Emissions,Natural gas,MtCO2/y,,,3235.94,3009.12,2675.7,2122.61
World,SDS,CO2 Emissions,Final consumption,MtCO2/y,,,16920.56,15343.98,13090.98,11036.76
World,SDS,CO2 Emissions,Coal,MtCO2/y,,,3674.59,2963.67,2272.98,1748.93
World,SDS,CO2 Emissions,Oil,MtCO2/y,,,9638.13,8684.15,7230.14,5963.54
World,SDS,CO2 Emissions,Transport,MtCO2/y,,,7681.64,6976.44,5793.18,4747.28
World,SDS,CO2 Emissions,International bunkers,MtCO2/y,,,1234.17,1187.34,1084.99,989.83
World,SDS,CO2 Emissions,Natural gas,MtCO2/y,,,3607.84,3696.16,3587.85,3324.29
World,SDS,CO2 Emissions,Industry,MtCO2/y,,,5743.79,5086.52,4368.36,3748.29
World,SDS,CO2 Emissions,Transport,MtCO2/y,,,8059.42,7498.54,6417.96,5388.92
World,SDS,CO2 Emissions,Buildings,MtCO2/y,,,2682.74,2372.26,1968.51,1612.84
World,SDS,Indicators,Population (million),million,,,8155.582,8520.297,8860.115,9172.453
World,SDS,Indicators,Share of World population,Percent,,,1,1,1,1
World,SDS,Indicators,"GDP ($2018 billion, PPP)","$2018 billion, PPP",,,173282.682,205841.449,241464.011,279450.567
World,SDS,Indicators,Share of World GDP,Percent,,,1,1,1,1
World,SDS,Indicators,"GDP per capita ($2018, PPP)","$2018, PPP",,,21247.125,24158.953,27252.92,30466.286
World,SDS,Indicators,"GDP ($2018 billion, MER)","$2018 billion, MER",,,103888.015,119745.428,136874.409,155097.47
World,SDS,Indicators,"TPED/GDP (toe per $1000, PPP)","toe per $1000, PPP",,,0.082,0.067,0.056,0.048
World,SDS,Indicators,"TFC/GDP (toe per $1000, PPP)","toe per $1000, PPP",,,0.058,0.048,0.04,0.034
World,SDS,Indicators,TPED per capita (toe),toe,,,1.743,1.614,1.519,1.448
North America,SDS,Electricity generation,Total generation,TWh/y,,,5422.83,5527.28,5804.42,6185.84
North America,SDS,Electricity generation,Coal,TWh/y,,,462.74,150.98,67.97,70.37
North America,SDS,Electricity generation,Oil,TWh/y,,,24.99,13.11,10.49,6.2
North America,SDS,Electricity generation,Natural gas,TWh/y,,,2241.49,2038.78,1667,1246.74
North America,SDS,Electricity generation,Nuclear,TWh/y,,,847.69,850.98,854.14,876.39
North America,SDS,Electricity generation,Renewables,TWh/y,,,1843.97,2471.49,3202.88,3984.2
North America,SDS,Electricity generation,Hydro,TWh/y,,,777.31,810.81,841.22,868.73
North America,SDS,Electricity generation,Bioenergy,TWh/y,,,108.16,146.51,195.78,250.78
North America,SDS,Electricity generation,Wind,TWh/y,,,602.73,911.45,1257.12,1595.9
North America,SDS,Electricity generation,Geothermal,TWh/y,,,30.4,45.15,62.1,80.54
North America,SDS,Electricity generation,Solar PV,TWh/y,,,319.93,524.07,752.27,1019.16
North America,SDS,Electricity generation,CSP,TWh/y,,,5.22,31.2,88.3,154.46
North America,SDS,Electricity generation,Marine,TWh/y,,,0.21,2.31,6.08,14.64
North America,SDS,Capacity,Total capacity,GW,,,1541,1702,1933,2228
North America,SDS,Capacity,Coal,GW,,,192,114,60,44
North America,SDS,Capacity,Oil,GW,,,36,29,26,21
North America,SDS,Capacity,Natural gas,GW,,,549,552,572,592
North America,SDS,Capacity,Nuclear,GW,,,109,110,108,112
North America,SDS,Capacity,Renewables,GW,,,638,865,1114,1372
North America,SDS,Capacity,Hydro,GW,,,203,210,216,221
North America,SDS,Capacity,Bioenergy,GW,,,26,35,45,56
North America,SDS,Capacity,Wind,GW,,,192,276,362,441
North America,SDS,Capacity,Geothermal,GW,,,5,7,10,12
North America,SDS,Capacity,Solar PV,GW,,,209,326,452,591
North America,SDS,Capacity,CSP,GW,,,2,11,28,45
North America,SDS,Capacity,Marine,GW,,,0,1,2,5
North America,SDS,CO2 Emissions,Total CO2,MtCO2/y,,,4727.02,3761.62,2854.05,2074.64
North America,SDS,CO2 Emissions,Coal,MtCO2/y,,,517.44,191.7,79.05,58.49
North America,SDS,CO2 Emissions,Oil,MtCO2/y,,,2128,1728.14,1285.84,921.87
North America,SDS,CO2 Emissions,Natural gas,MtCO2/y,,,2081.58,1842.31,1496.58,1112.66
North America,SDS,CO2 Emissions,Power sector,MtCO2/y,,,1320.37,849.05,533.72,303.32
North America,SDS,CO2 Emissions,Coal,MtCO2/y,,,422.01,116.49,21.1,15.61
North America,SDS,CO2 Emissions,Oil,MtCO2/y,,,17.93,8.79,6.9,4.32
North America,SDS,CO2 Emissions,Natural gas,MtCO2/y,,,880.43,724.31,513.15,301.77
North America,SDS,CO2 Emissions,Final consumption,MtCO2/y,,,2956.58,2501.4,1969.01,1488.42
North America,SDS,CO2 Emissions,Coal,MtCO2/y,,,85.11,66.9,51.26,37.52
North America,SDS,CO2 Emissions,Oil,MtCO2/y,,,1966.67,1600.64,1185.05,847.36
North America,SDS,CO2 Emissions,Transport,MtCO2/y,,,1745.89,1422.76,1047.56,745.57
North America,SDS,CO2 Emissions,Natural gas,MtCO2/y,,,904.8,833.86,732.71,603.55
North America,SDS,CO2 Emissions,Industry,MtCO2/y,,,550.37,488.38,420.66,355.73
North America,SDS,CO2 Emissions,Transport,MtCO2/y,,,1802.4,1503.03,1141.07,831.98
North America,SDS,CO2 Emissions,Buildings,MtCO2/y,,,540.46,455.49,361.4,263.23
North America,SDS,Indicators,Population (million),million,,,514.56,530.869,546.177,559.291
North America,SDS,Indicators,Share of World population,Percent,,,0.063,0.062,0.062,0.061
North America,SDS,Indicators,"GDP ($2018 billion, PPP)","$2018 billion, PPP",,,28507.38,31542.39,34986.58,38867.21
North America,SDS,Indicators,Share of World GDP,Percent,,,0.164,0.153,0.145,0.139
North America,SDS,Indicators,"GDP per capita ($2018, PPP)","$2018, PPP",,,55401.448,59416.534,64057.22,69493.741
North America,SDS,Indicators,"GDP ($2018 billion, MER)","$2018 billion, MER",,,26768.77,29516.27,32632.53,36158.25
North America,SDS,Indicators,"TPED/GDP (toe per $1000, PPP)","toe per $1000, PPP",,,0.089,0.075,0.063,0.054
North America,SDS,Indicators,"TFC/GDP (toe per $1000, PPP)","toe per $1000, PPP",,,0.065,0.056,0.046,0.039
North America,SDS,Indicators,TPED per capita (toe),toe,,,4.943,4.478,4.06,3.732
United States,SDS,Electricity generation,Total generation,TWh/y,,,4409.37,4471.44,4681.58,4955.57
United States,SDS,Electricity generation,Coal,TWh/y,,,443.74,141.62,58.87,59.32
United States,SDS,Electricity generation,Oil,TWh/y,,,12.68,10.89,8.91,5.6
United States,SDS,Electricity generation,Natural gas,TWh/y,,,1981.79,1805.7,1474.52,1076.08
United States,SDS,Electricity generation,Nuclear,TWh/y,,,756.23,759.52,744.64,756.79
United States,SDS,Electricity generation,Renewables,TWh/y,,,1213.2,1751.98,2392.92,3056.04
United States,SDS,Electricity generation,Hydro,TWh/y,,,305.5,320.83,336.96,350.93
United States,SDS,Electricity generation,Bioenergy,TWh/y,,,86.1,120.87,166.96,218.98
United States,SDS,Electricity generation,Wind,TWh/y,,,515.93,788.47,1089.04,1380.38
United States,SDS,Electricity generation,Geothermal,TWh/y,,,21.82,35.66,52.45,70.67
United States,SDS,Electricity generation,Solar PV,TWh/y,,,278.6,455.33,659.08,877.31
United States,SDS,Electricity generation,CSP,TWh/y,,,5.17,29.41,84.14,146.08
United States,SDS,Electricity generation,Marine,TWh/y,,,0.09,1.42,4.29,11.7
United States,SDS,Capacity,Total capacity,GW,,,1271,1400,1597,1841
United States,SDS,Capacity,Coal,GW,,,182,108,56,39
United States,SDS,Capacity,Oil,GW,,,22,19,17,15
United States,SDS,Capacity,Natural gas,GW,,,481,475,490,504
United States,SDS,Capacity,Nuclear,GW,,,96,97,94,97
United States,SDS,Capacity,Renewables,GW,,,474,672,892,1107
United States,SDS,Capacity,Hydro,GW,,,105,109,112,115
United States,SDS,Capacity,Bioenergy,GW,,,19,26,36,47
United States,SDS,Capacity,Wind,GW,,,161,233,306,373
United States,SDS,Capacity,Geothermal,GW,,,4,6,8,11
United States,SDS,Capacity,Solar PV,GW,,,184,288,401,515
United States,SDS,Capacity,CSP,GW,,,2,10,26,43
United States,SDS,Capacity,Marine,GW,,,0,1,2,4
United States,SDS,CO2 Emissions,Total CO2,MtCO2/y,,,3885.79,3030.4,2241.51,1571.48
United States,SDS,CO2 Emissions,Coal,MtCO2/y,,,476.8,167.06,62.2,46.41
United States,SDS,CO2 Emissions,Oil,MtCO2/y,,,1691.01,1349.34,970.95,671.54
United States,SDS,CO2 Emissions,Natural gas,MtCO2/y,,,1717.98,1514.53,1215.79,871.91
United States,SDS,CO2 Emissions,Power sector,MtCO2/y,,,1182.74,747.26,454.16,237.35
United States,SDS,CO2 Emissions,Coal,MtCO2/y,,,403.7,109.38,17.62,13.49
United States,SDS,CO2 Emissions,Oil,MtCO2/y,,,8.01,6.7,5.59,3.83
United States,SDS,CO2 Emissions,Natural gas,MtCO2/y,,,771.04,631.71,438.38,238.41
United States,SDS,CO2 Emissions,Final consumption,MtCO2/y,,,2421.32,2020.59,1557.55,1153.69
United States,SDS,CO2 Emissions,Coal,MtCO2/y,,,66.67,52.61,40.51,29.64
United States,SDS,CO2 Emissions,Oil,MtCO2/y,,,1591.55,1268.42,906.58,626.69
United States,SDS,CO2 Emissions,Transport,MtCO2/y,,,1449.35,1155.39,821.19,565.98
United States,SDS,CO2 Emissions,Natural gas,MtCO2/y,,,763.1,699.55,610.47,497.35
United States,SDS,CO2 Emissions,Industry,MtCO2/y,,,432.51,382.24,328.57,276.88
United States,SDS,CO2 Emissions,Transport,MtCO2/y,,,1498.08,1225.41,901.99,639.69
United States,SDS,CO2 Emissions,Buildings,MtCO2/y,,,452.47,380.91,300.75,216.19
United States,SDS,Indicators,Population (million),million,,,341.34,350.608,359.682,367.585
United States,SDS,Indicators,Share of World population,Percent,,,0.042,0.041,0.041,0.04
United States,SDS,Indicators,"GDP ($2018 billion, PPP)","$2018 billion, PPP",,,23395.9,25723,28359.1,31354
United States,SDS,Indicators,Share of World GDP,Percent,,,0.135,0.125,0.117,0.112
United States,SDS,Indicators,"GDP per capita ($2018, PPP)","$2018, PPP",,,68541.337,73366.837,78844.924,85297.278
United States,SDS,Indicators,"GDP ($2018 billion, MER)","$2018 billion, MER",,,23395.9,25723,28359.1,31354
United States,SDS,Indicators,"TPED/GDP (toe per $1000, PPP)","toe per $1000, PPP",,,0.089,0.076,0.064,0.054
United States,SDS,Indicators,"TFC/GDP (toe per $1000, PPP)","toe per $1000, PPP",,,0.066,0.056,0.047,0.039
United States,SDS,Indicators,TPED per capita (toe),toe,,,6.126,5.539,5.01,4.588
Central and South America,SDS,Electricity generation,Total generation,TWh/y,,,1462.75,1591.8,1767.11,1974.94
Central and South America,SDS,Electricity generation,Coal,TWh/y,,,42.93,15.92,3.8,1.5
Central and South America,SDS,Electricity generation,Oil,TWh/y,,,53.78,21.36,12.62,9.81
Central and South America,SDS,Electricity generation,Natural gas,TWh/y,,,212.71,203.17,162.83,140.04
Central and South America,SDS,Electricity generation,Nuclear,TWh/y,,,24.11,35.16,60.58,81.99
Central and South America,SDS,Electricity generation,Renewables,TWh/y,,,1128.77,1315.73,1526.85,1741.15
Central and South America,SDS,Electricity generation,Hydro,TWh/y,,,863.03,961.74,1067.16,1157.13
Central and South America,SDS,Electricity generation,Bioenergy,TWh/y,,,88.16,99.75,115.89,133.19
Central and South America,SDS,Electricity generation,Wind,TWh/y,,,126.07,170.07,218.28,273.75
Central and South America,SDS,Electricity generation,Geothermal,TWh/y,,,7.28,13.26,21.75,29.46
Central and South America,SDS,Electricity generation,Solar PV,TWh/y,,,42.16,64.62,91.37,128.3
Central and South America,SDS,Electricity generation,CSP,TWh/y,,,2.07,6.29,11.99,18.13
Central and South America,SDS,Electricity generation,Marine,TWh/y,,,0,0,0.41,1.19
Central and South America,SDS,Capacity,Total capacity,GW,,,426,472,531,603
Central and South America,SDS,Capacity,Coal,GW,,,13,10,8,6
Central and South America,SDS,Capacity,Oil,GW,,,43,37,36,33
Central and South America,SDS,Capacity,Natural gas,GW,,,77,80,79,82
Central and South America,SDS,Capacity,Nuclear,GW,,,3,5,9,11
Central and South America,SDS,Capacity,Renewables,GW,,,289,338,395,462
Central and South America,SDS,Capacity,Hydro,GW,,,195,214,235,259
Central and South America,SDS,Capacity,Bioenergy,GW,,,23,25,28,31
Central and South America,SDS,Capacity,Wind,GW,,,40,54,68,84
Central and South America,SDS,Capacity,Geothermal,GW,,,1,2,3,4
Central and South America,SDS,Capacity,Solar PV,GW,,,28,41,57,78
Central and South America,SDS,Capacity,CSP,GW,,,1,2,4,6
Central and South America,SDS,Capacity,Marine,GW,,,0,0,0,0
Central and South America,SDS,CO2 Emissions,Total CO2,MtCO2/y,,,1049.26,928.72,814.39,724.86
Central and South America,SDS,CO2 Emissions,Coal,MtCO2/y,,,99.15,67.11,49.89,42.01
Central and South America,SDS,CO2 Emissions,Oil,MtCO2/y,,,674.01,584.26,497.73,419.98
Central and South America,SDS,CO2 Emissions,Natural gas,MtCO2/y,,,276.1,277.34,266.78,262.86
Central and South America,SDS,CO2 Emissions,Power sector,MtCO2/y,,,167.85,108.12,74.29,59.22
Central and South America,SDS,CO2 Emissions,Coal,MtCO2/y,,,42.93,15.47,3.63,1.36
Central and South America,SDS,CO2 Emissions,Oil,MtCO2/y,,,36.34,14.62,8.88,6.91
Central and South America,SDS,CO2 Emissions,Natural gas,MtCO2/y,,,88.57,78.04,61.78,50.95
Central and South America,SDS,CO2 Emissions,Final consumption,MtCO2/y,,,798.7,744.64,675.93,608.54
Central and South America,SDS,CO2 Emissions,Coal,MtCO2/y,,,51.84,47.89,43.08,38
Central and South America,SDS,CO2 Emissions,Oil,MtCO2/y,,,609.28,543.92,468.56,395.95
Central and South America,SDS,CO2 Emissions,Transport,MtCO2/y,,,430.08,379.19,322.62,265.79
Central and South America,SDS,CO2 Emissions,Natural gas,MtCO2/y,,,137.58,152.82,164.29,174.6
Central and South America,SDS,CO2 Emissions,Industry,MtCO2/y,,,221.86,209.4,190.63,173.75
Central and South America,SDS,CO2 Emissions,Transport,MtCO2/y,,,448.42,406.5,362.56,320.09
Central and South America,SDS,CO2 Emissions,Buildings,MtCO2/y,,,94.94,95.98,91.15,84.74
Central and South America,SDS,Indicators,Population (million),million,,,551.293,570.293,585.701,597.755
Central and South America,SDS,Indicators,Share of World population,Percent,,,0.068,0.067,0.066,0.065
Central and South America,SDS,Indicators,"GDP ($2018 billion, PPP)","$2018 billion, PPP",,,9113.182,10599.329,12362.481,14280.127
Central and South America,SDS,Indicators,Share of World GDP,Percent,,,0.053,0.052,0.051,0.051
Central and South America,SDS,Indicators,"GDP per capita ($2018, PPP)","$2018, PPP",,,16530.569,18585.747,21107.157,23889.603
Central and South America,SDS,Indicators,"GDP ($2018 billion, MER)","$2018 billion, MER",,,4917.229,5718.554,6670.46,7705.386
Central and South America,SDS,Indicators,"TPED/GDP (toe per $1000, PPP)","toe per $1000, PPP",,,0.073,0.063,0.055,0.049
Central and South America,SDS,Indicators,"TFC/GDP (toe per $1000, PPP)","toe per $1000, PPP",,,0.058,0.05,0.043,0.038
Central and South America,SDS,Indicators,TPED per capita (toe),toe,,,1.214,1.172,1.166,1.174
Brazil,SDS,Electricity generation,Total generation,TWh/y,,,658.6,705.7,777.13,854
Brazil,SDS,Electricity generation,Coal,TWh/y,,,8.01,0.25,0,0
Brazil,SDS,Electricity generation,Oil,TWh/y,,,5,3.17,1.69,0.27
Brazil,SDS,Electricity generation,Natural gas,TWh/y,,,16.72,14.13,24.66,28.16
Brazil,SDS,Electricity generation,Nuclear,TWh/y,,,15.34,26.17,39.18,46.99
Brazil,SDS,Electricity generation,Renewables,TWh/y,,,613.08,661.52,711.15,778.14
Brazil,SDS,Electricity generation,Hydro,TWh/y,,,450.64,466.54,485.96,510.99
Brazil,SDS,Electricity generation,Bioenergy,TWh/y,,,62.69,65.41,68.93,72.56
Brazil,SDS,Electricity generation,Wind,TWh/y,,,83.73,106.38,125.01,148.3
Brazil,SDS,Electricity generation,Geothermal,TWh/y,,,0,0,0,0
Brazil,SDS,Electricity generation,Solar PV,TWh/y,,,16.02,22.61,29.38,43.01
Brazil,SDS,Electricity generation,CSP,TWh/y,,,0,0.58,1.86,3.28
Brazil,SDS,Electricity generation,Marine,TWh/y,,,0,0,0,0
Brazil,SDS,Capacity,Total capacity,GW,,,189,202,218,239
Brazil,SDS,Capacity,Coal,GW,,,5,4,0,0
Brazil,SDS,Capacity,Oil,GW,,,7,7,7,7
Brazil,SDS,Capacity,Natural gas,GW,,,15,16,16,16
Brazil,SDS,Capacity,Nuclear,GW,,,2,3,5,6
Brazil,SDS,Capacity,Renewables,GW,,,159,171,183,205
Brazil,SDS,Capacity,Hydro,GW,,,108,109,112,119
Brazil,SDS,Capacity,Bioenergy,GW,,,18,18,19,20
Brazil,SDS,Capacity,Wind,GW,,,23,29,33,39
Brazil,SDS,Capacity,Geothermal,GW,,,0,0,0,0
Brazil,SDS,Capacity,Solar PV,GW,,,11,14,18,26
Brazil,SDS,Capacity,CSP,GW,,,0,0,1,1
Brazil,SDS,Capacity,Marine,GW,,,0,0,0,0
Brazil,SDS,CO2 Emissions,Total CO2,MtCO2/y,,,359.04,309.98,273.44,235.02
